group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
identity/hydroflow/compiled,,,,,56824852.0,ns,3
identity/hydroflow/compiled,,,,,56894957.0,ns,3
identity/hydroflow/compiled,,,,,56993267.0,ns,3
identity/hydroflow/compiled,,,,,57000167.0,ns,3
identity/hydroflow/compiled,,,,,56917259.0,ns,3
identity/hydroflow/compiled,,,,,56986166.0,ns,3
identity/hydroflow/compiled,,,,,57029970.0,ns,3
identity/hydroflow/compiled,,,,,56891557.0,ns,3
identity/hydroflow/compiled,,,,,56944862.0,ns,3
identity/hydroflow/compiled,,,,,57016169.0,ns,3
identity/hydroflow/compiled,,,,,57002567.0,ns,3
identity/hydroflow/compiled,,,,,57032570.0,ns,3
identity/hydroflow/compiled,,,,,57047571.0,ns,3
identity/hydroflow/compiled,,,,,57027870.0,ns,3
identity/hydroflow/compiled,,,,,56968764.0,ns,3
identity/hydroflow/compiled,,,,,56934561.0,ns,3
identity/hydroflow/compiled,,,,,56859054.0,ns,3
identity/hydroflow/compiled,,,,,56987666.0,ns,3
identity/hydroflow/compiled,,,,,56738044.0,ns,3
identity/hydroflow/compiled,,,,,56977465.0,ns,3
identity/hydroflow/compiled,,,,,57008068.0,ns,3
identity/hydroflow/compiled,,,,,56984765.0,ns,3
identity/hydroflow/compiled,,,,,56994767.0,ns,3
identity/hydroflow/compiled,,,,,56977665.0,ns,3
identity/hydroflow/compiled,,,,,56962264.0,ns,3
identity/hydroflow/compiled,,,,,56971164.0,ns,3
identity/hydroflow/compiled,,,,,56907059.0,ns,3
identity/hydroflow/compiled,,,,,57053672.0,ns,3
identity/hydroflow/compiled,,,,,56857254.0,ns,3
identity/hydroflow/compiled,,,,,57018068.0,ns,3
identity/hydroflow/compiled,,,,,56910760.0,ns,3
identity/hydroflow/compiled,,,,,56834352.0,ns,3
identity/hydroflow/compiled,,,,,56758845.0,ns,3
identity/hydroflow/compiled,,,,,56855054.0,ns,3
identity/hydroflow/compiled,,,,,56931860.0,ns,3
identity/hydroflow/compiled,,,,,56849254.0,ns,3
identity/hydroflow/compiled,,,,,56943562.0,ns,3
identity/hydroflow/compiled,,,,,57052072.0,ns,3
identity/hydroflow/compiled,,,,,56836852.0,ns,3
identity/hydroflow/compiled,,,,,57045871.0,ns,3
identity/hydroflow/compiled,,,,,56869856.0,ns,3
identity/hydroflow/compiled,,,,,57033570.0,ns,3
identity/hydroflow/compiled,,,,,56942962.0,ns,3
identity/hydroflow/compiled,,,,,56994866.0,ns,3
identity/hydroflow/compiled,,,,,56945562.0,ns,3
identity/hydroflow/compiled,,,,,56999167.0,ns,3
identity/hydroflow/compiled,,,,,56984466.0,ns,3
identity/hydroflow/compiled,,,,,57008468.0,ns,3
identity/hydroflow/compiled,,,,,57136779.0,ns,3
identity/hydroflow/compiled,,,,,56953363.0,ns,3
identity/hydroflow/compiled,,,,,56762946.0,ns,3
identity/hydroflow/compiled,,,,,57037270.0,ns,3
identity/hydroflow/compiled,,,,,56980965.0,ns,3
identity/hydroflow/compiled,,,,,56962464.0,ns,3
identity/hydroflow/compiled,,,,,56977565.0,ns,3
identity/hydroflow/compiled,,,,,56932361.0,ns,3
identity/hydroflow/compiled,,,,,56881156.0,ns,3
identity/hydroflow/compiled,,,,,56993167.0,ns,3
identity/hydroflow/compiled,,,,,57044271.0,ns,3
identity/hydroflow/compiled,,,,,56988866.0,ns,3
identity/hydroflow/compiled,,,,,57003967.0,ns,3
identity/hydroflow/compiled,,,,,56986566.0,ns,3
identity/hydroflow/compiled,,,,,56952663.0,ns,3
identity/hydroflow/compiled,,,,,57150180.0,ns,3
identity/hydroflow/compiled,,,,,57015168.0,ns,3
identity/hydroflow/compiled,,,,,56998467.0,ns,3
identity/hydroflow/compiled,,,,,57059872.0,ns,3
identity/hydroflow/compiled,,,,,56985765.0,ns,3
identity/hydroflow/compiled,,,,,57008068.0,ns,3
identity/hydroflow/compiled,,,,,57019369.0,ns,3
identity/hydroflow/compiled,,,,,57015768.0,ns,3
identity/hydroflow/compiled,,,,,56990666.0,ns,3
identity/hydroflow/compiled,,,,,56969365.0,ns,3
identity/hydroflow/compiled,,,,,56982165.0,ns,3
identity/hydroflow/compiled,,,,,57000167.0,ns,3
identity/hydroflow/compiled,,,,,56985166.0,ns,3
identity/hydroflow/compiled,,,,,56928360.0,ns,3
identity/hydroflow/compiled,,,,,57007268.0,ns,3
identity/hydroflow/compiled,,,,,57055472.0,ns,3
identity/hydroflow/compiled,,,,,57001067.0,ns,3
identity/hydroflow/compiled,,,,,57000367.0,ns,3
identity/hydroflow/compiled,,,,,56979265.0,ns,3
identity/hydroflow/compiled,,,,,57003167.0,ns,3
identity/hydroflow/compiled,,,,,57057373.0,ns,3
identity/hydroflow/compiled,,,,,56871955.0,ns,3
identity/hydroflow/compiled,,,,,57080174.0,ns,3
identity/hydroflow/compiled,,,,,56989166.0,ns,3
identity/hydroflow/compiled,,,,,57054472.0,ns,3
identity/hydroflow/compiled,,,,,56997767.0,ns,3
identity/hydroflow/compiled,,,,,56994066.0,ns,3
identity/hydroflow/compiled,,,,,56954363.0,ns,3
identity/hydroflow/compiled,,,,,56970765.0,ns,3
identity/hydroflow/compiled,,,,,56980165.0,ns,3
identity/hydroflow/compiled,,,,,56980465.0,ns,3
identity/hydroflow/compiled,,,,,56994667.0,ns,3
identity/hydroflow/compiled,,,,,56980465.0,ns,3
identity/hydroflow/compiled,,,,,56969264.0,ns,3
identity/hydroflow/compiled,,,,,56982766.0,ns,3
identity/hydroflow/compiled,,,,,56984165.0,ns,3
identity/hydroflow/compiled,,,,,56947163.0,ns,3
